ANKRD1	NPPA
APBB1	GMPS
APC	AMHR2
APC	DLG1
APC	PTGS2
APC	SGK1
APEX1	CD19
APEX1	CYP11B2
APEX1	SLC5A5
ARNTL	BHLHE40
ARNTL	CRY1
ARNTL	CRY2
ARNTL	PER1
ARNTL	PER2
ARNTL	PER3
ASCL1	CHRNA3
ASCL1	CHRNA5
ASCL1	DKK1
ASCL1	PCSK6
ASCL1	TPH1
ASXL1	FABP4
ATF1	CCNA1
ATF1	CFTR
ATF1	CGA
ATF1	CYP11B1
ATF1	CYP11B2
ATF1	ERBB2
ATF1	FLT1
ATF1	FTH1
ATF1	GABPA
ATF1	MITF
ATF1	MUC2
ATF1	NTS
ATF1	PCSK1
ATF1	SLC20A1
ATF1	SLC22A8
ATF1	TGFB2
ATF1	TH
ATF2	APOC3
ATF2	CYP11B1
ATF2	CYP11B2
ATF2	DUSP1
ATF2	DUSP10
ATF2	FAS
ATF2	FASLG
ATF2	KAT5
ATF2	IMPDH2
ATF2	INS
ATF2	ITGB8
ATF2	MAP3K1
ATF2	NOS3
ATF2	PCK1
ATF2	PCK2
ATF2	PLAT
ATF2	PLAU
ATF2	POLB
ATF2	PTGS2
ATF2	RETN
ATF2	ST3GAL5
ATF2	TGFB2
ATF7	ERBB2
ATF7	TAF12
ATOH1	HES6
ATOH1	MUC2
BATF	CD2
BTAF1	DR1
CBX7	CCNE1
CDX1	DSC2
CDX1	IRF2BP2
CDX1	KRT20
CDX1	PPARG
CDX1	PTGS2
CDX2	ACAT2
CDX2	APC
CDX2	CDH17
CDX2	CFTR
CDX2	DSC2
CDX2	ELMO3
CDX2	FUT2
CDX2	GSK3B
CDX2	GSPT1
CDX2	GSTP1
CDX2	GUCY2C
CDX2	HEPH
CDX2	LCT
CDX2	MEP1A
CDX2	MUC2
CDX2	PTGS2
CDX2	REG4
CDX2	SLC15A1
CDX2	UGT1A10
CDX2	UGT1A8
CDX2	UGT2B15
CDX2	UGT2B17
CEBPG	HBB
CEBPZ	APC
CEBPZ	COL11A1
CEBPZ	GZMB
CEBPZ	SOX9
CHD4	CD79A
CHD4	RNF8
CLOCK	BHLHE40
CLOCK	CRY1
CLOCK	CRY2
CLOCK	DEC1
CLOCK	KAT5
CLOCK	NR0B2
CLOCK	NR3C1
CLOCK	PER1
CLOCK	PER2
CLOCK	PER3
CLOCK	STAR
CLOCK	TPO
CNOT7	MSMB
CNOT7	PMP22
CNOT8	MSMB
CNOT8	PMP22
CRABP2	RARA
CREB1	ACACA
CREB1	ADRA1A
CREB1	BDNF
CREB1	CD4
CREB1	CGA
CREB1	CRTC1
CREB1	CXCR4
CREB1	CYP11A1
