Abl1	Trp73
Aire	Bmp2
Aire	F11
Apex1	Apod
Apex1	Ccl12
Apex1	Nfkb1
Apex1	Rela
Apex1	Tlr4
Arid3a	Cr2
Arid3a	Igh
Arid3b	Igh
Arl6ip5	Parp1
Arl6ip5	Xrcc1
Ash1l	Tgfb1
Ash1l	Timp1
Atf1	Cebpb
Atf1	Nudt1
Atf1	Thbs1
Atf2	Ccnd1
Atf2	Cebpa
Atf2	Entpd1
Atf2	Fos
Atf2	Gabrb3
Atf2	Il23a
Atf2	Per1
Atf2	Rela
Atf2	Rhob
Atf2	Serpinb5
Atf2	Tnf
Atf3	Atf3
Atf3	Ccnd1
Atf3	Il12b
Atf3	Il6
Atf3	Sort1
Bach1	Hmox1
Bach1	Mmp1a
Bach2	Prdm1
Batf2	Ccl5
Batf2	Nos2
Batf2	Tnf
Batf3	Irf8
Bcl11b	Bcl2l1
Bcl11b	Cdkn1b
Bcl11b	Foxp3
Bcl11b	Gfi1
Bcl11b	Il10
Bcl11b	Runx3
Bcl11b	Zbtb7b
Bcl3	Ccnd1
Bcl3	Ctsl
Bcl3	Cxcl10
Bcl3	Fbxo32
Bcl3	Ifng
Bcl3	Il23a
Bcl3	Nfkb1
Bcl3	Nfkb2
Bcl3	Runx1
Bcl3	Tnf
Bcl3	Tnfaip3
Bcl3	Tnfrsf12a
Bcl3	Trim63
Bcl3	Ubc
Bcl6	Batf
Bcl6	Bcl6
Bcl6	Cdkn1b
Bcl6	Cdkn2b
Bcl6	Csf1r
Bcl6	Gadd45a
Bcl6	Gata3
Bcl6	Hdac7
Bcl6	Ifng
Bcl6	Il17a
Bcl6	Il9
Bcl6	Mir21a
Bcl6	Prdm1
Bcl6	Rorc
Bcl6	Socs2
Bcl6	Tbx21
Bmi1	Cdkn2a
Bmi1	Cdkn2d
Bmi1	Ikzf1
Bmi1	Nfkb1
Bmi1	Pmaip1
Bmi1	Pten
Bub3	Apod
Ccnd1	Cdkn2a
Cd7	Nfkb1
Cebpa	Alb
Cebpa	Aldh3a1
Cebpa	Apod
Cebpa	Bcl2
Cebpa	Cflar
Cebpa	Clu
Cebpa	Crabp2
Cebpa	Elane
Cebpa	Il12b
Cebpa	Il4
Cebpa	Lpin1
Cebpa	Nfkb1
Cebpa	Nos2
Cebpa	Pck1
Cebpa	Prtn3
Cebpa	Slc2a4
Cebpa	Spi1
Cebpb	Abl1
Cebpb	Abl2
Cebpb	Alb
Cebpb	Aldh3a1
Cebpb	Atf3
Cebpb	Bcl2
Cebpb	Cebpa
Cebpb	Clu
Cebpb	Cr2
Cebpb	Csf1r
Cebpb	Csf3
Cebpb	Csn2
Cebpb	Cxcr4
Cebpb	Cyr61
Cebpb	Fos
Cebpb	Foxf1
Cebpb	Gsta2
Cebpb	H2-K1
Cebpb	Hgf
Cebpb	Il1b
Cebpb	Il5ra
Cebpb	Il6
Cebpb	Pck1
Cebpb	Ptgs1
Cebpb	Slc10a1
Cebpb	Snrpn
Cebpb	Socs3
Cebpe	Mxd1
Cebpg	Cebpa
Cebpg	Cebpb
Cebpg	Il6
Chd4	Cd4
Chd4	Jun
Chd4	Ngfr
Ciita	Nfatc1
Ciita	Oscar
Cnot7	Tob1
Creb3l1	Gcm1
Creb3l1	Mmp3
Creb3l1	Slc1a4
Creb3l3	Hamp
Creb3l3	Smurf1
Crebbp	Bcl2
Crebbp	Tdgf1
Crebbp	Crebbp
Crebbp	Cryab
Crebbp	Cyp11a1
Crebbp	Esr1
Crebbp	F7
Crebbp	Fos
Crebbp	Fosb
Crebbp	Foxp3
Crebbp	Fth1
Crebbp	Gh
Crebbp	Grip1
Crebbp	Hgf
Crebbp	Hmox1
Crebbp	Ifnb1
Crebbp	Il6
Crebbp	Krt16
Crebbp	Med1
Crebbp	Mt1
Crebbp	Nfkb1
Crebbp	Nfyb
Crebbp	Per1
Crebbp	Setdb1
Crebbp	Socs3
Crebbp	Spib
Crebbp	Sst
Crebbp	Tnf
Csf2	Itgb3
Ctf1	Tgfb1
Ctr9	Il6
Cux2	Cdkn1b
Dab2	Axin1
Dach1	Ccnd1
Dach1	Cdkn1b
Dach1	Cxcl15
Daxx	Birc2
Daxx	Birc3
Daxx	Mapk8ip1
Ddit3	Bbc3
Ddit3	Nos3
Ddx58	Ifnb1
Dmap1	Bmi1
Dmtf1	Areg
Dmtf1	Ccnd2
Dmtf1	Cdkn2a
Dmtf1	Egr1
Dmtf1	Ets1
Dmtf1	Ets2
Dmtf1	Junb
Dmtf1	Tsp1
Dnajc2	Id1
Dnmt3a	Dpp6
Dnmt3a	Ifng
Dnmt3a	Mdm2
Dnmt3a	Mt1
Egr1	Ache
Egr1	Bax
Egr1	Bnip3
Egr1	Cacna1h
Egr1	Cat
Egr1	Ccl2
Egr1	Ccnd1
Egr1	Ccnd2
Egr1	Cdkn2d
Egr1	Chrna7
Egr1	Crebbp
Egr1	Cxcl2
Egr1	Eno1
Egr1	F3
Egr1	Gadd45a
Egr1	Gadd45b
Egr1	Ggps1
Egr1	Gnrh1
Egr1	Hsd11b2
Egr1	Icam1
Egr1	Ifngr1
Egr1	Igf1r
Egr1	Il1b
Egr1	Il2
Egr1	Il4
Egr1	Itga7
Egr1	Itgb6
Egr1	Jun
Egr1	Jund
Egr1	Ltb
Egr1	Map1lc3b
Egr1	Mapk14
Egr1	Mapk8
Egr1	Met
Egr1	Mmp14
Egr1	Mmp9
Egr1	Ngb
Egr1	Ngfr
Egr1	Ntrk1
Egr1	Pnmt
Egr1	Ppp1r1b
Egr1	Pten
Egr1	Ptges
Egr1	Ptges2
Egr1	Ptprz1
Egr1	Rcan1
Egr1	Socs1
Egr1	Stim1
Egr1	Syn2
Egr1	Tgfbr2
Egr1	Thbs1
Egr1	Tk1
Egr1	Tnf
Egr1	Trp73
Egr1	Il12a
