YBR033W	YEL015W
YBR033W	YEL016C
YBR033W	YJR132W
YBR083W	YAR010C
YBR083W	YAR014C
YBR083W	YAR015W
YBR083W	YBL016W
YBR083W	YBL017C
YBR083W	YBR012WA
YBR083W	YBR012WB
YBR083W	YBR082C
YBR083W	YCL027W
YBR083W	YCR089W
YBR083W	YCR107W
YBR083W	YDL126C
YBR083W	YDL127W
YBR083W	YDR180W
YBR083W	YDR309C
YBR083W	YDR316WA
YBR083W	YDR316WB
YBR083W	YDR317W
YBR083W	YDR461W
YBR083W	YEL040W
YBR083W	YER118C
YBR083W	YER120W
YBR083W	YER137CA
YBR083W	YFL039C
YBR083W	YGL032C
YBR083W	YGL062W
YBR083W	YGL192W
YBR083W	YGR014W
YBR083W	YGR039W
YBR083W	YGR221C
YBR083W	YHR005C
YBR083W	YHR084W
YBR083W	YIL119C
YBR083W	YIL123W
YBR083W	YJL186W
YBR083W	YJL187C
YBR083W	YKL095W
YBR083W	YKL096WA
YBR083W	YKL097C
YBR083W	YKL104C
YBR083W	YKR041W
YBR083W	YKR061W
YBR083W	YKR091W
YBR083W	YLR084C
YBR083W	YLR360W
YBR083W	YMR065W
YBR083W	YMR135C
YBR083W	YMR136W
YBR083W	YMR164C
YBR083W	YMR232W
YBR083W	YNL053W
YBR083W	YNL145W
YBR083W	YNL279W
YBR083W	YNL280C
YBR083W	YNL282W
YBR083W	YNL283C
YBR083W	YNL289W
YBR083W	YNR044W
YBR083W	YOL105C
YBR083W	YOR077W
YBR083W	YOR129C
YBR083W	YOR315W
YBR083W	YPL163C
YBR083W	YPL178W
YBR083W	YPR158WA
YBR083W	YPR158WB
YCR018C	YFR017C
YCR018C	YLL032C
YDL048C	YAL040C
YDL048C	YHR160C
YDL048C	YIL159W
YDL048C	YJL184W
YDL048C	YJL185C
YDL048C	YMR011W
YDL048C	YPL141C
YDL056W	YAL063C
YDL056W	YAR007C
YDL056W	YAR008W
YDL056W	YBL002W
YDL056W	YBL003C
YDL056W	YBL023C
YDL056W	YBL035C
YDL056W	YBR007C
YDL056W	YBR070C
YDL056W	YBR071W
YDL056W	YBR077C
YDL056W	YBR078W
YDL056W	YBR275C
YDL056W	YCL054W
YDL056W	YCL061C
