2	0
8	0
10	0
14	0
16	0
18	0
20	0
40	0
46	0
53	0
0	1
2	1
53	1
0	2
4	2
10	2
12	2
14	2
16	2
18	2
27	2
34	2
45	2
122	2
124	2
185	2
207	2
260	2
2	3
4	3
35	3
50	3
0	4
2	4
20	4
34	4
46	4
124	4
198	4
0	5
233	5
396	5
0	6
5	6
0	7
5	7
147	7
0	8
2	8
4	8
34	8
46	8
185	8
0	9
2	9
8	9
10	9
16	9
18	9
34	9
190	9
311	9
0	10
2	10
4	10
8	10
14	10
15	10
18	10
20	10
27	10
34	10
40	10
46	10
49	10
2	11
10	11
220	11
361	11
0	12
2	12
4	12
7	12
8	12
10	12
14	12
15	12
16	12
20	12
27	12
34	12
53	12
122	12
198	12
488	12
0	13
2	13
10	13
12	13
16	13
18	13
27	13
38	13
113	13
208	13
225	13
423	13
0	14
2	14
10	14
36	14
286	14
2	15
4	15
8	15
10	15
16	15
41	15
0	16
2	16
4	16
8	16
10	16
25	16
27	16
29	16
34	16
46	16
49	16
53	16
122	16
322	16
482	16
16	17
18	17
406	17
476	17
0	18
2	18
4	18
8	18
12	18
14	18
16	18
20	18
27	18
34	18
40	18
46	18
190	18
273	18
281	18
302	18
488	18
0	19
4	19
18	19
41	19
389	19
12	20
18	20
4	21
12	21
16	21
20	21
145	21
294	21
10	22
16	22
16	23
18	23
40	23
16	24
25	24
122	25
141	25
16	26
18	26
0	27
2	27
4	27
8	27
10	27
16	27
18	27
46	27
2	28
10	28
2	29
4	29
8	29
10	29
15	29
16	29
18	29
116	29
130	29
469	29
2	30
8	30
10	30
12	30
16	30
18	30
38	30
394	30
0	31
16	31
25	31
467	31
0	32
2	32
16	33
18	33
340	33
0	34
2	34
4	34
8	34
10	34
16	34
18	34
46	34
333	34
2	35
8	35
9	35
10	35
12	35
16	35
18	35
45	35
59	35
122	35
165	35
231	35
481	35
483	35
2	36
17	36
45	36
16	37
18	37
0	38
2	38
4	38
8	38
12	38
16	38
18	38
27	38
28	38
29	38
34	38
46	38
96	38
101	38
118	38
302	38
333	38
459	38
2	39
8	39
10	39
12	39
17	39
29	39
451	39
0	40
10	40
312	40
2	41
4	41
35	41
294	41
296	41
0	42
8	42
0	43
2	43
4	43
10	43
423	43
9	44
12	44
16	44
18	44
249	44
2	45
12	45
18	45
2	46
4	46
8	46
16	46
18	46
34	46
38	46
0	47
8	47
12	47
13	47
16	47
18	47
29	47
35	47
168	47
215	47
277	47
2	48
8	48
4	49
10	49
12	49
16	49
253	49
10	50
16	50
2	51
18	51
67	51
289	51
2	52
34	52
224	52
0	53
2	54
4	54
35	54
124	54
2	55
4	55
42	55
143	55
145	55
181	55
2	56
4	56
4	57
10	57
59	57
4	58
18	58
0	59
10	59
2	60
2	61
9	62
16	63
10	64
9	65
109	65
2	66
23	67
14	68
18	69
2	70
2	71
2	72
2	73
2	74
2	75
30	75
141	75
273	75
380	75
10	76
8	77
8	78
8	79
13	79
8	80
8	81
2	82
113	82
2	83
2	84
174	84
382	84
2	85
2	86
2	87
2	88
2	89
2	90
16	91
178	91
234	91
10	92
2	93
2	94
18	95
2	96
118	96
2	97
2	98
2	99
49	99
495	99
2	100
2	101
2	102
2	103
2	104
10	105
18	106
2	107
2	108
2	109
2	110
2	111
16	112
30	112
38	112
230	112
8	113
16	113
212	113
239	113
241	113
8	114
16	114
0	115
2	115
8	115
9	115
10	115
12	115
18	115
27	115
164	115
249	115
250	115
358	115
0	116
4	116
10	116
18	116
20	116
107	116
172	116
273	116
14	117
36	117
16	118
29	118
37	118
2	119
4	119
0	120
10	120
18	120
34	120
0	121
16	121
18	121
295	121
0	122
2	122
4	122
10	122
14	122
16	122
18	122
20	122
35	122
16	123
18	123
2	124
4	124
10	124
10	125
18	125
2	126
4	126
2	127
14	127
45	127
307	127
2	128
4	128
15	129
16	129
29	129
10	130
241	130
4	131
18	131
8	132
10	132
413	132
16	133
29	133
290	133
0	134
18	134
2	135
16	135
2	136
34	136
179	136
8	137
16	137
16	138
18	138
272	138
0	139
9	139
35	140
295	140
312	140
8	141
8	142
326	142
16	143
8	144
8	145
175	145
292	145
38	146
2	147
8	148
8	149
35	150
2	151
8	152
9	153
35	154
35	155
279	155
472	155
2	156
2	157
38	158
8	159
12	160
472	160
8	161
8	162
35	163
98	163
2	164
2	165
2	166
2	167
2	168
2	169
30	169
2	170
2	171
27	171
2	172
2	173
2	174
440	174
2	175
2	176
2	177
118	177
0	178
4	178
141	178
4	179
8	179
10	179
16	179
18	179
27	179
58	179
63	179
380	179
16	180
18	180
141	180
8	181
16	181
2	182
8	182
16	183
29	183
292	183
10	184
16	184
2	185
8	185
10	185
16	185
8	186
10	186
2	187
18	187
154	187
0	188
18	188
488	188
2	189
10	189
2	191
4	191
79	191
2	192
4	192
38	192
171	192
0	193
16	193
4	194
18	194
391	194
0	195
8	195
64	195
0	196
18	196
10	197
18	197
12	198
2	199
10	199
163	199
0	200
16	200
4	201
10	201
469	201
4	202
8	202
16	202
46	202
104	202
384	202
431	202
439	202
10	203
14	203
2	204
4	204
295	204
358	204
2	205
8	205
18	205
2	206
18	206
72	206
88	206
181	206
336	206
353	206
444	206
2	207
4	207
10	208
13	208
2	209
8	209
477	209
8	210
10	210
10	211
12	211
16	211
18	211
16	212
18	212
16	213
35	213
208	213
2	214
16	214
10	215
16	215
2	216
44	216
2	217
231	217
2	218
2	219
320	219
2	220
2	221
2	222
2	223
2	224
15	225
2	226
2	227
2	228
9	229
18	230
8	231
2	232
2	233
390	233
2	234
2	235
2	236
2	237
2	238
2	239
2	240
171	240
448	240
2	241
2	242
416	242
438	242
2	243
211	243
2	244
2	245
2	246
335	246
2	247
2	248
121	248
414	248
2	249
2	250
2	251
314	251
2	252
2	253
2	254
16	254
2	255
2	256
2	257
2	258
316	258
2	259
108	259
2	260
64	260
12	261
38	261
297	261
0	262
8	262
18	262
282	262
348	262
0	263
16	263
400	263
0	264
2	264
13	264
16	264
338	264
8	265
10	265
16	266
18	266
0	267
8	267
427	267
0	268
8	268
356	268
16	269
18	269
230	269
8	270
16	270
4	271
10	271
18	272
18	273
8	274
16	274
8	275
15	275
96	275
