1	0
2	0
552	0
2	1
5	1
8	1
44	1
4	2
5	2
8	2
10	2
19	2
22	2
23	2
29	2
31	2
33	2
52	2
80	2
81	2
82	2
88	2
92	2
95	2
99	2
113	2
163	2
172	2
176	2
179	2
183	2
224	2
236	2
263	2
279	2
287	2
288	2
298	2
410	2
413	2
416	2
441	2
544	2
566	2
701	2
2	3
4	3
31	3
84	3
533	3
7	5
31	5
81	5
92	5
95	5
96	5
101	5
102	5
176	5
287	5
370	5
419	5
441	5
2	6
5	6
7	6
11	6
444	6
485	6
2	7
11	7
19	7
39	7
42	7
47	7
311	7
586	7
5	8
7	8
10	8
22	8
29	8
86	8
99	8
101	8
172	8
187	8
282	8
387	8
5	9
8	9
258	9
1	10
4	10
5	10
7	10
12	10
77	10
110	10
198	10
607	10
1	11
2	11
5	11
8	11
10	11
22	11
38	11
39	11
42	11
57	11
82	11
83	11
95	11
97	11
110	11
183	11
213	11
249	11
268	11
298	11
368	11
421	11
452	11
584	11
729	11
749	11
2	12
5	12
8	12
11	12
95	12
358	12
370	12
423	12
524	12
618	12
705	12
2	13
11	13
2	14
5	14
11	14
94	14
99	14
115	14
199	14
326	14
588	14
5	15
16	15
5	16
464	16
2	17
18	17
2	18
5	18
514	18
5	19
38	19
287	19
2	20
7	20
19	20
8	21
22	21
202	21
397	21
5	22
7	22
10	22
12	22
19	22
25	22
101	22
288	22
358	22
5	23
10	23
31	23
552	23
22	24
25	24
2	26
5	26
80	26
2	27
5	27
7	27
8	27
18	27
257	27
407	27
558	27
679	27
2	28
5	28
474	28
5	29
8	30
11	30
77	30
2	32
4	32
5	33
2	34
5	34
11	34
19	34
22	34
38	34
96	34
97	34
129	34
264	34
326	34
461	34
482	34
508	34
591	34
610	34
4	35
5	35
7	35
10	35
11	36
22	36
7	37
19	37
70	37
5	38
73	38
419	38
2	40
5	40
346	40
1	41
2	41
2	42
5	42
8	42
403	42
2	43
11	43
10	44
5	45
11	45
1	46
2	46
222	46
671	46
11	47
594	47
5	48
10	48
2	49
11	49
2	50
5	50
62	50
2	51
11	51
2	52
72	52
12	53
2	54
11	55
11	56
23	57
11	58
11	59
11	60
7	61
2	62
513	62
5	63
197	63
5	64
5	65
5	66
5	67
