chbR	chbB	+-
chbR	chbC	+-
chbR	chbG	+-
chbR	chbR	+-
chbR	chbF	+-
chbR	chbA	+-
crp	yhcH	+
crp	nanK	+
crp	nanE	+
crp	hofP	+
crp	hofO	+
crp	hofN	+
crp	nanM	+
crp	nanC	+
crp	azuC	-
crp	ykgR	+
crp	cyaR	+
crp	nanT	+
crp	ynfK	+
crp	dgsA	+-
crp	aceA	-
crp	aceB	-
crp	aceK	-
crp	agp	+
crp	chbB	+
crp	chbC	+
crp	chbA	+
crp	chbR	+
crp	chbF	+
crp	cpdB	+
crp	crp	+-
crp	crr	+-
crp	cstA	+
crp	cysG	-
crp	hupB	+
crp	ilvB	+
crp	ilvN	+
crp	manX	+
crp	manY	+
crp	manZ	+
crp	mglA	+
crp	mglB	+
crp	mglC	+
crp	mtlA	+
crp	mtlD	+
crp	nagA	+-
crp	nagB	+-
crp	nagD	+-
crp	nagE	+-
crp	nagC	+-
crp	nanA	+
crp	nirB	-
crp	nirC	-
crp	nirD	-
crp	pgk	+
crp	ptsG	+
crp	ptsH	+-
crp	ptsI	+-
crp	galM	+-
crp	hofC	+
crp	mtlR	+
crp	hofB	+
crp	galP	+
crp	chbG	+
crp	acnB	+
crp	glpE	+
crp	glpG	+
crp	grpE	+
crp	hupA	+
crp	trxA	-
crp	xseA	-
crp	yhfA	+-
crp	ivbL	+
crp	yeiA	+
crp	acnA	+
crp	ychH	+
crp	fbaA	+
crp	galE	+-
crp	galK	+-
crp	galS	+
crp	galT	+-
crp	gapA	+
crp	epd	+
crp	glgA	+
crp	sfsA	+
crp	speC	-
crp	dksA	+
dgsA	ptsI	-
dgsA	ynfK	-
dgsA	crr	-
dgsA	manX	-
dgsA	manY	-
dgsA	ptsG	-
dgsA	dgsA	-
dgsA	ptsH	-
dgsA	manZ	-
fruR	aceA	+
fruR	aceK	+
fruR	crr	+-
fruR	cysG	-
fruR	eno	-
fruR	fbaA	-
fruR	fruA	-
fruR	fruK	-
fruR	gapA	-
fruR	epd	-
fruR	manX	-
fruR	manY	-
fruR	manZ	-
fruR	mtlA	-
fruR	mtlD	-
fruR	nirB	-
fruR	nirC	-
fruR	nirD	-
fruR	pck	+
fruR	pgk	-
fruR	ppsA	+
fruR	ptsH	+-
fruR	ptsI	+-
fruR	pykF	-
fruR	yahA	-
fruR	acnA	+
fruR	mtlR	-
fruR	acnB	-
fruR	glk	-
fruR	aceB	+
galR	galP	-
galR	galM	+-
galR	mglC	-
galR	mglB	-
galR	galE	+-
galR	galT	+-
galR	galS	-
galR	galR	-
galR	galK	+-
galR	mglA	-
galS	galP	-
galS	galM	+-
galS	mglC	-
galS	mglB	-
galS	mglA	-
galS	galT	+-
galS	galS	-
galS	galR	-
galS	galE	+-
galS	galK	+-
hupA	mtr	-
hupB	seqA	-
hupB	pgm	-
hupB	galM	-
hupB	tyrP	-
hupB	mtr	-
hupB	galT	-
hupB	galK	-
hupB	galE	-
hupA	seqA	-
hupA	galE	-
hupA	galK	-
hupA	galT	-
hupA	tyrP	-
hupA	galM	-
hupA	pgm	-
iclR	iclR	-
iclR	aceK	-
iclR	aceB	-
iclR	aceA	-
mtlR	mtlA	-
mtlR	mtlR	-
mtlR	mtlD	-
nagC	chbB	-
nagC	nanC	-
nagC	chbA	-
nagC	chbR	-
nagC	chbF	-
nagC	fimB	+
nagC	glmS	+-
nagC	manX	-
nagC	manY	-
nagC	manZ	-
nagC	nagA	-
nagC	nagB	-
nagC	nagD	-
nagC	nagE	-
nagC	nagC	-
nagC	glmU	+-
nagC	galP	-
nagC	chbG	-
nagC	nanM	-
nagC	chbC	-
nanR	nanK	-
nanR	nanE	-
nanR	nanM	-
nanR	yhcH	-
nanR	fimB	+
nanR	nanA	-
nanR	nanT	-
nanR	nanC	-
