0	1
0	24
0	26
0	30
0	40
0	52
0	425
2	0
2	1
2	4
2	8
2	10
2	13
2	383
3	0
3	4
3	17
3	28
3	87
3	189
3	314
3	482
4	0
4	7
4	8
4	13
4	24
4	26
4	30
4	35
4	227
5	0
5	4
5	8
5	10
5	13
5	17
5	20
5	26
5	30
5	150
5	221
5	283
5	405
6	0
6	4
6	7
6	8
6	10
6	47
6	79
6	185
6	258
6	261
6	267
6	399
6	472
7	0
7	26
7	57
7	233
8	0
8	7
8	12
8	13
8	24
8	26
8	30
8	48
8	49
8	52
8	87
8	179
8	424
8	487
9	0
9	8
9	10
9	12
9	40
9	52
9	160
9	195
9	218
9	233
9	295
9	358
10	0
10	1
10	4
10	7
10	8
10	13
10	17
10	24
10	30
10	260
10	316
10	375
10	429
11	0
11	8
11	10
11	26
12	13
13	0
13	21
13	26
13	271
14	0
14	4
14	8
14	13
14	17
14	24
14	30
14	42
14	51
14	102
14	273
14	324
14	365
15	0
15	4
15	57
15	63
15	75
15	207
15	222
15	310
16	0
16	4
16	8
16	10
16	12
16	13
16	17
16	75
16	273
16	280
16	318
16	338
16	350
17	0
17	4
17	7
17	8
17	24
17	49
17	52
17	53
17	150
17	161
17	367
17	374
17	421
17	462
18	4
18	10
18	17
18	42
18	145
18	338
18	440
18	493
19	0
19	4
19	8
19	72
19	163
19	324
19	407
19	469
20	0
20	8
20	10
20	285
20	286
20	312
22	13
22	21
23	0
23	4
23	7
23	8
23	10
23	17
23	24
23	42
23	296
23	299
23	307
24	1
24	295
25	0
25	1
25	8
25	499
26	30
27	0
27	10
27	45
27	49
27	68
27	199
27	208
27	423
28	0
28	126
29	0
29	4
29	10
29	26
29	30
29	53
29	60
29	119
29	171
29	185
29	207
29	211
29	322
29	389
29	426
29	483
30	40
31	0
31	4
31	8
31	24
31	156
31	227
32	0
32	4
32	8
32	9
32	15
32	17
32	166
32	233
32	245
32	354
33	0
33	4
33	30
33	313
33	468
34	0
34	7
34	8
34	38
34	180
34	236
34	295
34	301
34	379
34	394
34	462
34	464
35	26
36	0
36	10
36	30
37	0
37	10
37	194
38	0
38	24
38	44
38	51
38	116
38	119
38	392
38	454
38	458
39	0
39	4
39	8
39	10
39	17
39	139
39	140
39	174
39	306
39	320
39	337
41	10
41	17
41	394
42	0
42	8
42	10
42	293
42	400
42	493
43	0
43	4
43	331
44	0
44	1
44	17
44	30
44	129
44	321
45	0
45	10
45	60
45	118
45	122
45	170
45	305
45	353
46	0
46	8
46	94
47	0
47	7
47	76
47	88
48	8
48	17
48	30
48	99
48	194
48	273
48	276
48	347
48	413
48	461
48	498
49	0
49	30
49	56
49	70
49	236
49	463
50	0
50	4
50	26
50	29
50	30
50	215
50	311
50	424
51	4
51	10
51	125
51	253
53	0
53	8
53	62
53	103
53	393
54	0
54	10
54	53
54	298
54	317
55	0
55	30
55	102
55	114
55	119
56	0
56	4
56	10
56	146
56	170
56	201
57	0
57	7
57	117
57	215
57	479
58	0
58	4
58	448
59	13
59	236
60	2
60	290
61	20
62	20
62	67
63	20
63	264
