araC	araC	+-
araC	araB	+-
araC	araA	+-
araC	araD	+-
araC	araE	+
araC	araF	+
araC	xylB	-
araC	araH	+
araC	araJ	+
araC	xylA	-
araC	araG	+
crp	csiE	+
crp	hofP	+
crp	hofO	+
crp	hofN	+
crp	hofM	+
crp	mhpA	+
crp	mhpB	+
crp	mhpC	+
crp	mhpD	+
crp	mhpF	+
crp	azuC	-
crp	ykgR	+
crp	xylF	+
crp	xylR	+
crp	spf	-
crp	cyaR	+
crp	prpR	+
crp	prpB	+
crp	prpC	+
crp	prpD	+
crp	prpE	+
crp	mhpE	+
crp	lsrK	+
crp	lsrR	+
crp	lsrA	+
crp	lsrC	+
crp	lsrD	+
crp	lsrB	+
crp	lsrF	+
crp	lsrG	+
crp	tam	+
crp	yeiT	+
crp	rbsK	+
crp	rbsR	+
crp	modB	+
crp	agp	+
crp	araA	+
crp	araB	+
crp	araC	+
crp	araD	+
crp	araE	+
crp	araF	+
crp	araG	+
crp	araH	+
crp	araJ	+-
crp	cpdB	+
crp	crp	+-
crp	cstA	+
crp	cyaA	-
crp	modA	+
crp	mpl	+
crp	ilvB	+
crp	ilvN	+
crp	ompA	+
crp	rbsA	+
crp	rbsB	+
crp	rbsC	+
crp	rbsD	+
crp	hofC	+
crp	rhaB	+
crp	hofB	+
crp	ppdD	+
crp	xylG	+
crp	xylH	+
crp	aldB	+
crp	glpD	+
crp	glpE	+
crp	glpF	+
crp	glpG	+
crp	glpK	+
crp	glpQ	+
crp	glpR	+
crp	glpT	+
crp	grpE	+
crp	trxA	-
crp	xseA	-
crp	xylA	+
crp	xylB	+
crp	ubiG	+
crp	yhfA	+-
crp	ivbL	+
crp	yeiA	+
crp	glgS	+
crp	glpX	+
crp	ychH	+
crp	entE	+
crp	gdhA	-
crp	glgA	+
crp	glgC	+
crp	glgP	+
crp	glpA	+
crp	glpB	+
crp	glpC	+
crp	rhaS	+
crp	sfsA	+
crp	sohB	-
crp	speC	-
crp	dksA	+
crp	entA	+
glpR	glpX	-
glpR	glpT	-
glpR	glpQ	-
glpR	glpK	-
glpR	glpF	-
glpR	glpD	-
glpR	glpC	-
glpR	glpA	-
glpR	glpB	-
lsrR	lsrC	-
lsrR	lsrG	-
lsrR	lsrK	-
lsrR	lsrR	-
lsrR	lsrA	-
lsrR	tam	-
lsrR	lsrD	-
lsrR	lsrB	-
lsrR	lsrF	-
mhpR	mhpE	+
mhpR	mhpA	+
mhpR	mhpF	+
mhpR	mhpC	+
mhpR	mhpD	+
mhpR	mhpB	+
prpR	prpD	+
prpR	prpR	-
prpR	prpB	+
prpR	prpC	+
prpR	prpE	+
rbsR	rbsA	-
rbsR	rbsB	-
rbsR	rbsR	-
rbsR	rbsD	-
rbsR	rbsK	-
rbsR	rbsC	-
rhaS	rhaB	+
rhaS	rhaS	+
xylR	xylG	+
xylR	xylH	+
xylR	xylF	+
xylR	xylR	+
xylR	xylA	+
xylR	xylB	+
