3	0
8	0
17	0
27	0
50	0
76	0
96	0
139	0
141	0
180	0
715	0
0	1
2	1
8	1
27	1
106	1
135	1
261	1
432	1
547	1
557	1
956	1
0	2
3	2
6	2
8	2
13	2
17	2
27	2
119	2
122	2
148	2
156	2
229	2
256	2
333	2
781	2
82	3
95	3
199	3
0	4
3	4
71	4
328	4
378	4
0	5
6	5
37	5
892	5
0	6
3	6
15	6
70	6
979	6
0	7
6	7
8	7
91	7
187	7
206	7
278	7
417	7
471	7
497	7
528	7
557	7
610	7
3	8
6	8
13	8
15	8
50	8
72	8
180	8
832	8
0	9
8	9
125	9
306	9
426	9
434	9
599	9
748	9
0	10
8	10
20	10
72	10
157	10
185	10
195	10
667	10
954	10
0	11
8	11
23	11
597	11
0	12
8	12
10	12
13	12
175	12
325	12
0	13
6	13
95	13
107	13
170	13
307	13
338	13
481	13
695	13
889	13
0	14
3	14
983	14
6	16
15	16
537	16
912	16
8	17
0	18
8	18
17	18
391	18
407	18
431	18
626	18
804	18
933	18
0	19
3	19
792	19
936	19
0	20
8	20
67	20
215	20
0	21
2	21
3	21
6	21
8	21
15	21
25	21
30	21
31	21
36	21
61	21
76	21
82	21
95	21
103	21
131	21
199	21
214	21
280	21
335	21
345	21
415	21
475	21
481	21
534	21
537	21
581	21
804	21
894	21
898	21
920	21
3	22
21	22
27	22
452	22
0	23
17	23
113	23
431	23
931	23
949	23
0	24
3	24
8	24
14	24
96	24
548	24
966	24
3	25
21	25
3	26
21	26
512	26
3	27
21	27
3	28
21	28
41	28
211	28
294	28
3	29
21	29
31	29
32	29
238	29
728	29
3	30
36	30
21	32
966	32
0	33
3	33
21	33
27	33
364	33
560	33
594	33
729	33
888	33
21	34
30	34
995	34
3	35
21	35
3	37
21	37
232	37
367	37
723	37
833	37
0	38
2	38
21	39
30	39
132	39
260	39
433	39
487	39
579	39
610	39
771	39
3	40
21	40
61	40
99	40
121	40
165	40
460	40
541	40
678	40
3	41
641	41
824	41
879	41
969	41
0	42
3	42
6	42
14	42
21	42
78	42
99	42
204	42
245	42
246	42
329	42
364	42
376	42
389	42
494	42
520	42
536	42
951	42
3	43
21	43
333	43
3	44
21	44
324	44
572	44
591	44
939	44
3	45
21	45
311	45
719	45
3	46
21	46
474	46
3	47
21	47
691	47
3	48
21	48
54	48
564	48
3	49
21	49
574	49
814	49
2	51
21	51
560	51
657	51
666	51
693	51
834	51
3	52
21	52
3	53
21	53
302	53
352	53
398	53
470	53
638	53
724	53
0	54
8	54
75	54
287	54
414	54
604	54
778	54
880	54
991	54
3	55
21	55
44	55
237	55
746	55
762	55
0	56
2	56
385	56
485	56
739	56
936	56
3	57
21	57
393	57
438	57
464	57
670	57
0	58
2	58
30	58
482	58
599	58
677	58
3	59
21	59
33	59
53	59
87	59
152	59
309	59
442	59
543	59
644	59
873	59
0	60
2	60
6	60
264	60
339	60
747	60
3	61
366	61
0	62
8	62
480	62
3	63
21	63
496	63
0	64
13	64
317	64
696	64
734	64
3	65
21	65
858	65
866	65
872	65
0	66
21	66
112	66
917	66
3	67
21	67
566	67
0	68
8	68
67	68
130	68
131	68
163	68
316	68
524	68
562	68
768	68
902	68
3	69
21	69
199	69
424	69
450	69
454	69
486	69
732	69
949	69
0	70
454	70
3	71
21	71
28	71
229	71
337	71
609	71
618	71
783	71
3	73
20	73
21	73
308	73
976	73
0	74
8	74
376	74
637	74
644	74
772	74
857	74
974	74
3	75
21	75
602	75
0	77
2	77
8	77
80	77
98	77
102	77
149	77
495	77
527	77
664	77
949	77
0	78
6	78
274	78
534	78
3	79
21	79
93	79
158	79
365	79
487	79
0	80
17	80
0	81
8	81
190	81
792	81
920	81
0	83
2	83
233	83
471	83
1	84
3	84
21	84
41	84
