1	0
2	0
4	0
5	0
13	0
16	0
18	0
20	0
21	0
58	0
76	0
159	0
232	0
302	0
336	0
442	0
458	0
7	1
11	1
83	1
199	1
267	1
502	1
626	1
1	2
4	2
5	2
11	2
22	2
24	2
72	2
83	2
364	2
497	2
626	2
685	2
1	3
4	3
24	3
707	3
1	4
2	4
5	4
11	4
22	4
1	5
7	5
11	5
16	5
77	5
87	5
197	5
341	5
610	5
1	6
2	6
4	6
5	6
11	6
13	6
14	6
16	6
18	6
20	6
21	6
22	6
24	6
68	6
76	6
83	6
129	6
158	6
249	6
299	6
359	6
393	6
461	6
508	6
517	6
539	6
609	6
619	6
1	7
5	7
11	7
1	8
7	8
11	8
1	9
1	10
9	10
1	11
2	11
4	11
5	11
6	11
70	11
2	12
5	12
11	12
21	12
76	12
108	12
1	13
2	13
4	13
5	13
6	13
7	13
11	13
14	13
16	13
24	13
35	13
76	13
77	13
87	13
133	13
398	13
1	14
2	14
4	14
5	14
6	14
11	14
13	14
16	14
22	14
24	14
70	14
72	14
76	14
87	14
468	14
481	14
1	15
2	15
481	15
1	16
2	16
4	16
5	16
11	16
83	16
87	16
1	17
5	17
14	17
16	17
20	17
21	17
24	17
72	17
264	17
274	17
338	17
573	17
1	18
2	18
4	18
5	18
11	18
13	18
14	18
16	18
21	18
22	18
24	18
88	18
146	18
158	18
500	18
549	18
550	18
685	18
690	18
709	18
5	19
20	19
1	20
2	20
4	20
5	20
11	20
13	20
14	20
16	20
18	20
21	20
22	20
24	20
76	20
133	20
199	20
267	20
690	20
1	21
2	21
4	21
5	21
11	21
13	21
14	21
16	21
18	21
20	21
22	21
24	21
25	21
62	21
76	21
133	21
267	21
626	21
645	21
1	22
5	22
7	22
11	22
13	22
16	22
18	22
19	22
133	22
197	22
267	22
341	22
397	22
497	22
500	22
5	23
13	23
16	23
20	23
22	23
72	23
98	23
346	23
1	24
2	24
4	24
5	24
6	24
13	24
16	24
18	24
21	24
22	24
87	24
284	24
502	24
1	25
4	25
53	25
1	26
7	26
1	27
5	27
2	28
16	28
1	29
2	29
5	29
13	29
21	29
22	29
364	29
547	29
590	29
19	30
23	31
2	32
15	33
17	34
17	35
18	36
2	37
13	38
13	39
166	39
13	40
