adiY	adiA	+
appY	appC	+
appY	yccB	+
appY	appB	+
appY	hyaF	+
appY	hyaE	+
appY	hyaD	+
appY	hyaC	+
appY	hyaB	+
appY	hyaA	+
appY	appA	+
arcA	moeB	+
arcA	cydA	+
arcA	cydB	+
arcA	fadB	-
arcA	fnr	-
arcA	fumA	-
arcA	fumB	+
arcA	gltA	-
arcA	hemA	+
arcA	hyaA	+
arcA	hyaB	+
arcA	hyaC	+
arcA	hyaD	+
arcA	hyaE	+
arcA	hyaF	+
arcA	icd	-
arcA	ndh	+
arcA	oppA	-
arcA	oppB	-
arcA	oppC	-
arcA	oppD	-
arcA	oppF	-
arcA	pflB	+
arcA	prfA	+
arcA	nuoH	-
arcA	nuoI	-
arcA	nuoJ	-
arcA	nuoK	-
arcA	nuoL	-
arcA	nuoN	-
arcA	prmC	+
arcA	puuR	-
arcA	caiE	+
arcA	dctA	-
arcA	glcB	-
arcA	glcF	-
arcA	fadE	-
arcA	ybdN	+
arcA	dcuC	+
arcA	iraM	+
arcA	puuA	-
arcA	puuD	-
arcA	tpx	-
arcA	fadJ	-
arcA	fadI	-
arcA	glcA	-
arcA	glcG	-
arcA	glcE	-
arcA	glcD	-
arcA	hybO	-
arcA	yccB	+
arcA	cydC	+
arcA	aceA	-
arcA	aceB	-
arcA	aceE	-
arcA	aceF	-
arcA	aceK	-
arcA	ackA	+
arcA	aldA	-
arcA	appA	+
arcA	betA	-
arcA	betB	-
arcA	betI	-
arcA	betT	-
arcA	moeA	+
arcA	rplB	-
arcA	rplC	-
arcA	rplD	-
arcA	rplP	-
arcA	rplV	-
arcA	rplW	-
arcA	rpmC	-
arcA	rpsC	-
arcA	rpsJ	-
arcA	rpsQ	-
arcA	rpsS	-
arcA	sdhA	+-
arcA	sdhB	+-
arcA	sdhC	+-
arcA	sdhD	+-
arcA	sodA	-
arcA	ssb	-
arcA	sucA	+-
arcA	sucB	+-
arcA	sucC	+-
arcA	sucD	+-
arcA	uvrA	-
arcA	focA	+
arcA	acnA	-
arcA	ubiC	-
arcA	ubiA	-
arcA	appB	+
arcA	appC	+
arcA	cydD	+
arcA	fadD	-
arcA	caiD	+
arcA	caiC	+
arcA	caiB	+
arcA	caiA	+
arcA	caiT	+
arcA	ydeA	-
arcA	nuoM	-
arcA	nuoF	-
arcA	hybA	-
arcA	hybB	-
arcA	hybC	-
arcA	hybD	-
arcA	hybE	-
arcA	hybF	-
arcA	hybG	-
arcA	lldP	-
arcA	lldR	-
arcA	lldD	-
arcA	nuoA	-
arcA	nuoB	-
arcA	nuoC	-
arcA	nuoE	-
arcA	nuoG	-
atoC	atoD	+
atoC	atoA	+
atoC	atoE	+
atoC	atoB	+
betI	betT	-
betI	betB	-
betI	betA	-
betI	betI	-
caiF	caiA	+
caiF	caiT	+
caiF	fixA	+
caiF	fixC	+
caiF	fixX	+
caiF	caiE	+
caiF	caiB	+
caiF	caiC	+
caiF	caiD	+
caiF	fixB	+
cbl	ssuB	+
cbl	tauD	+
cbl	tauA	+
cbl	tauB	+
cbl	ssuE	+
cbl	ssuC	+
cbl	ssuD	+
