0	0
1	0
2	1
0	2
1	2
28	2
174	2
259	2
532	2
539	2
610	2
0	3
4	3
55	3
126	3
207	3
347	3
360	3
414	3
491	3
0	4
1	4
17	4
241	4
403	4
413	4
474	4
716	4
0	5
4	5
6	5
131	5
190	5
317	5
326	5
486	5
488	5
505	5
511	5
600	5
0	6
320	6
379	6
0	7
1	7
4	7
233	7
248	7
524	7
0	8
1	9
0	10
1	10
240	10
363	10
4	11
1	12
66	12
83	12
201	12
345	12
354	12
361	12
508	12
533	12
552	12
560	12
605	12
639	12
740	12
1	13
5	13
84	13
183	13
613	13
670	13
0	14
0	15
57	15
118	15
0	16
0	17
4	17
2	18
61	18
671	18
0	19
43	19
162	19
579	19
665	19
0	20
0	21
174	21
1	22
4	23
6	23
0	24
369	24
412	24
480	24
612	24
5	25
1	26
1	27
4	27
0	28
260	28
1	29
144	29
189	29
200	29
469	29
483	29
508	29
577	29
677	29
4	30
1	31
4	31
417	31
0	32
84	32
148	32
279	32
522	32
697	32
0	33
0	34
4	34
670	34
1	35
4	36
518	36
577	36
731	36
0	37
444	37
4	38
92	38
211	38
404	38
546	38
594	38
669	38
1	39
140	39
295	39
385	39
482	39
536	39
599	39
604	39
640	39
0	40
0	41
300	41
366	41
4	42
40	42
85	42
1	43
5	44
73	44
115	44
167	44
305	44
452	44
24	45
128	45
180	45
294	45
358	45
405	45
460	45
643	45
710	45
2	46
8	47
13	47
343	47
2	48
0	49
37	49
216	49
506	49
583	49
634	49
641	49
734	49
6	50
440	50
0	51
2	52
394	52
1	53
19	53
281	53
418	53
620	53
4	54
4	55
331	55
1	56
29	56
114	56
34	57
62	57
301	57
366	57
665	57
8	58
4	59
299	59
436	59
479	59
568	59
1	60
0	61
491	61
604	61
1	62
205	62
298	62
643	62
13	63
0	64
4	64
101	64
113	64
472	64
2	65
1	66
673	66
4	67
1	68
485	68
4	69
100	69
104	69
159	69
191	69
313	69
452	69
1	70
2	70
34	70
260	70
498	70
4	71
8	71
317	71
0	72
4	73
109	73
144	73
186	73
557	73
692	73
0	74
21	74
71	74
214	74
318	74
335	74
507	74
586	74
590	74
591	74
1	75
67	75
674	75
740	75
4	76
276	76
418	76
0	77
6	77
112	77
132	77
253	77
553	77
742	77
4	78
25	78
29	78
49	78
373	78
571	78
642	78
660	78
687	78
0	79
1	80
225	80
669	80
4	81
17	81
85	81
200	81
270	81
397	81
653	81
63	82
76	82
177	82
4	83
265	83
405	83
409	83
439	83
590	83
0	84
1	85
4	85
4	86
0	87
234	87
1	88
4	88
75	88
548	88
576	88
677	88
8	89
276	89
356	89
608	89
6	90
198	90
208	90
300	90
4	91
466	91
4	92
1	93
440	93
0	94
250	94
2	95
97	95
0	96
1	96
188	96
345	96
435	96
536	96
732	96
4	97
97	97
708	97
4	98
1	99
569	99
1	100
4	101
680	101
1	102
175	102
239	102
734	102
1	103
553	103
1	104
162	104
221	104
4	105
30	105
33	105
396	105
0	106
0	107
224	107
308	107
310	107
1	108
0	109
59	109
61	109
143	109
150	109
181	109
245	109
281	109
345	109
363	109
374	109
436	109
469	109
1	110
4	111
2	113
19	113
58	113
115	113
186	113
240	113
741	113
15	114
168	114
0	115
1	115
4	115
50	115
135	115
212	115
742	115
19	116
20	116
19	117
69	117
1	118
342	118
689	118
0	119
85	119
400	119
420	119
5	120
128	120
201	120
233	120
656	120
693	120
97	121
0	122
1	123
64	124
696	124
109	125
266	125
450	125
701	125
0	126
0	127
4	127
8	129
1	130
332	130
430	130
748	130
1	131
1	132
241	132
650	132
0	133
481	133
678	133
8	134
237	134
275	134
535	134
1	135
1	136
4	136
46	136
206	136
373	136
591	136
0	137
1	138
741	138
4	139
617	139
674	139
1	140
48	141
402	141
676	141
1	142
141	142
223	142
280	142
462	142
19	143
52	144
1	145
199	145
225	145
499	145
0	146
0	147
2	149
168	149
243	149
0	150
59	150
478	150
686	150
0	151
93	151
117	151
277	151
342	151
581	151
586	151
669	151
705	151
0	152
1	153
32	153
98	153
114	153
454	153
659	153
708	153
1	154
94	154
438	154
713	154
4	155
6	155
558	155
600	155
660	155
0	156
275	156
347	156
28	157
359	157
589	157
4	158
163	158
1	159
4	160
386	160
713	160
1	161
37	161
99	161
216	161
248	161
294	161
365	161
