adiY	adiA	+
atoC	atoD	+
atoC	atoA	+
atoC	atoE	+
atoC	atoB	+
cbl	ssuB	+
cbl	tauD	+
cbl	tauA	+
cbl	tauB	+
cbl	ssuE	+
cbl	ssuC	+
cbl	ssuD	+
cbl	ssuA	+
cbl	tauC	+
csgD	csgF	+
csgD	csgG	+
csgD	csgD	+
csgD	csgE	+
csgD	iraP	+
csgD	pepD	-
cysB	tauA	+
cysB	tauB	+
cysB	tauC	+
cysB	ssuC	-
cysB	ssuD	-
cysB	ssuA	-
cysB	ssuE	-
cysB	hslJ	-
cysB	cbl	+
cysB	tauD	+
cysB	ssuB	-
cysB	cysN	+
cysB	cysK	+
cysB	cysJ	+
cysB	cysI	+
cysB	cysH	+
cysB	cysD	+
cysB	cysB	-
envY	ompF	+
envY	ompC	+
fhlA	hycI	+
fhlA	hycA	+
fhlA	hycB	+
fhlA	hycC	+
fhlA	hycD	+
fhlA	hycE	+
fhlA	hycF	+
fhlA	hycG	+
fhlA	hycH	+
fhlA	hypA	+
fhlA	hypB	+
fhlA	hypC	+
fhlA	hypD	+
fhlA	hypE	+
fhlA	fhlA	+
glcC	glcD	+
glcC	glcE	+
glcC	glcG	+
glcC	glcC	-
glcC	glcF	+
glcC	glcB	+
glcC	glcA	+
glrR	glmY	+
hipA	hipB	-
hipA	hipA	-
hipB	hipA	-
hipB	hipB	-
ihfB	ihfB	-
ihfB	hipB	+
ihfB	hipA	+
ihfB	hycA	+
ihfB	hycB	+
ihfB	hycC	+
ihfB	hycD	+
ihfB	hycE	+
ihfB	hycF	+
ihfB	hycG	+
ihfB	hycH	+
ihfB	hypA	+
ihfB	hypB	+
ihfB	hypC	+
ihfB	hypD	+
ihfB	hypE	+
ihfB	ilvA	+-
ihfB	ilvD	+-
ihfB	ilvE	+-
ihfB	ilvM	+-
ihfB	narG	+
ihfB	narH	+
ihfB	narI	+
ihfB	narJ	+
ihfB	narK	+
ihfB	ndh	-
ihfB	ompC	-
ihfB	ompF	+-
ihfB	ompR	-
ihfB	pstS	+
ihfB	phoU	+
ihfB	prfA	+
ihfB	pspA	+
ihfB	pspB	+
ihfB	pspC	+
ihfB	pspD	+
ihfB	pspE	+
ihfB	pstA	+
ihfB	pstB	+
ihfB	pstC	+
ihfB	sodB	-
ihfB	tyrP	-
ihfB	ilvL	+-
ihfB	dusB	+
ihfB	ubiC	-
ihfB	ubiA	-
ihfB	sufE	+
ihfB	sufS	+
ihfB	sufD	+
ihfB	sufC	+
ihfB	sufB	+
ihfB	hycI	+
ihfB	glcA	+
ihfB	glcG	+
ihfB	glcE	+
ihfB	glcD	+
ihfB	ygjG	?
ihfB	dcuD	+
ihfB	rtcA	+
ihfB	rtcB	+
ihfB	ulaG	-
ihfB	ulaA	-
ihfB	ulaD	-
ihfB	ulaE	-
ihfB	ulaF	-
ihfB	ilvX	+-
ihfB	osmE	-
ihfB	cysH	+
ihfB	cysI	+
ihfB	cysJ	+
ihfB	dppA	+
ihfB	envZ	-
ihfB	fhlA	+
ihfB	fimA	+
ihfB	fimB	+
ihfB	fimC	+
ihfB	fimD	+
ihfB	fimF	+
ihfB	fimG	+
ihfB	fimH	+
ihfB	folA	+
ihfB	gcd	+
ihfB	glnH	+
ihfB	glnP	+
ihfB	glnQ	+
ihfB	gltA	+
ihfB	gltB	+
ihfB	gltD	+
ihfB	hemA	+
ihfB	ihfA	-
ihfB	nrfC	+-
ihfB	nrfD	+-
ihfB	nrfE	+-
ihfB	nrfF	+-
ihfB	nrfG	+-
ihfB	htrE	+
ihfB	ecpD	+
ihfB	fimI	+
ihfB	yeiL	+
ihfB	hemF	-
ihfB	uspB	-
ihfB	yiaJ	-
ihfB	yiaK	+
ihfB	yiaL	+
ihfB	yiaM	+
ihfB	yiaN	+
ihfB	yiaO	+
ihfB	lyxK	+
ihfB	sgbH	+
ihfB	sgbU	+
ihfB	sgbE	+
ihfB	ssuB	+-
ihfB	prmC	+
ihfB	ulaB	-
ihfB	ulaC	-
ihfB	dppB	+
ihfB	dppC	+
ihfB	dppD	+
ihfB	dppF	+
ihfB	glcB	+
ihfB	hpt	-
ihfB	micF	-
ihfB	glcF	+
ihfB	glmY	+
ihfB	ssuC	+-
ihfB	ssuD	+-
ihfB	ssuA	+-
ihfB	ssuE	+-
ihfB	maoC	+
ihfB	paaA	+
ihfB	paaB	+
ihfB	paaC	+
ihfB	paaD	+
ihfB	paaE	+
ihfB	paaF	+
ihfB	paaG	+
ihfB	paaH	+
ihfB	paaI	+
ihfB	paaJ	+
ihfB	paaK	+
ihfA	ompF	+-
ihfA	ompR	-
ihfA	pstS	+
ihfA	phoU	+
ihfA	prfA	+
ihfA	pspA	+
ihfA	pspB	+
ihfA	pspC	+
ihfA	pspD	+
ihfA	pspE	+
ihfA	pstA	+
ihfA	pstB	+
ihfA	pstC	+
ihfA	sodB	-
ihfA	tyrP	-
ihfA	ilvL	+-
ihfA	dusB	+
ihfA	ubiC	-
ihfA	ubiA	-
ihfB	sufA	+
ihfB	uspA	+
ihfB	osmY	-
ihfB	dps	+
ihfB	acs	-
ihfB	adiA	+
ihfB	sra	+
ihfB	gltF	+
ihfB	ibpB	+
ihfB	atoD	+
ihfB	atoA	+
ihfB	atoE	+
ihfB	atoB	+
ihfB	nrfA	+-
ihfB	amiA	-
ihfB	yjbE	+
ihfB	yjbF	+
ihfB	yjbG	+
ihfB	yjbH	+
ihfB	pspG	+
ihfB	actP	-
ihfB	yjcH	-
ihfB	nrfB	+-
ihfA	cysH	+
ihfA	cysI	+
ihfA	cysJ	+
ihfA	dppA	+
ihfA	envZ	-
ihfA	fhlA	+
ihfA	fimA	+
ihfA	fimB	+
ihfA	fimC	+
ihfA	fimD	+
ihfA	fimF	+
ihfA	fimG	+
ihfA	fimH	+
ihfA	folA	+
ihfA	gcd	+
ihfA	glnH	+
ihfA	glnP	+
ihfA	glnQ	+
ihfA	gltA	+
ihfA	gltB	+
ihfA	gltD	+
ihfA	hemA	+
ihfA	ihfA	-
ihfA	ihfB	-
ihfA	hipB	+
ihfA	hipA	+
ihfA	hycA	+
ihfA	hycB	+
ihfA	hycC	+
ihfA	hycD	+
ihfA	hycE	+
ihfA	hycF	+
ihfA	hycG	+
ihfA	hycH	+
ihfA	hypA	+
ihfA	hypB	+
ihfA	hypC	+
ihfA	hypD	+
ihfA	hypE	+
ihfA	ilvA	+-
ihfA	ilvD	+-
ihfA	ilvE	+-
ihfA	ilvM	+-
ihfA	narG	+
ihfA	narH	+
ihfA	narI	+
ihfA	narJ	+
ihfA	narK	+
ihfA	ndh	-
ihfA	ompC	-
ihfA	sgbE	+
ihfA	ssuB	+-
ihfA	prmC	+
ihfA	ulaB	-
ihfA	ulaC	-
ihfA	dppB	+
ihfA	dppC	+
ihfA	dppD	+
ihfA	dppF	+
ihfA	glcB	+
ihfA	hpt	-
ihfA	micF	-
ihfA	glcF	+
ihfA	glmY	+
ihfA	ssuC	+-
ihfA	ssuD	+-
ihfA	ssuA	+-
ihfA	ssuE	+-
ihfA	maoC	+
ihfA	paaA	+
ihfA	paaB	+
ihfA	paaC	+
ihfA	paaD	+
ihfA	paaE	+
ihfA	paaF	+
ihfA	paaG	+
ihfA	paaH	+
ihfA	paaI	+
ihfA	paaJ	+
ihfA	paaK	+
ihfA	sufE	+
ihfA	sufS	+
ihfA	sufD	+
ihfA	sufC	+
ihfA	sufB	+
ihfA	hycI	+
ihfA	glcA	+
ihfA	glcG	+
ihfA	glcE	+
ihfA	glcD	+
ihfA	ygjG	?
ihfA	dcuD	+
ihfA	rtcA	+
ihfA	rtcB	+
ihfA	ulaG	-
ihfA	ulaA	-
ihfA	ulaD	-
ihfA	ulaE	-
ihfA	ulaF	-
ihfA	ilvX	+-
ihfA	osmE	-
ihfA	sufA	+
ihfA	uspA	+
ihfA	osmY	-
ihfA	dps	+
ihfA	acs	-
ihfA	adiA	+
ihfA	sra	+
ihfA	gltF	+
ihfA	ibpB	+
ihfA	atoD	+
ihfA	atoA	+
ihfA	atoE	+
ihfA	atoB	+
ihfA	nrfA	+-
ihfA	amiA	-
ihfA	yjbE	+
ihfA	yjbF	+
ihfA	yjbG	+
ihfA	yjbH	+
ihfA	pspG	+
ihfA	actP	-
ihfA	yjcH	-
ihfA	nrfB	+-
ihfA	nrfC	+-
ihfA	nrfD	+-
ihfA	nrfE	+-
ihfA	nrfF	+-
ihfA	nrfG	+-
ihfA	htrE	+
ihfA	ecpD	+
ihfA	fimI	+
ihfA	yeiL	+
ihfA	hemF	-
ihfA	uspB	-
ihfA	yiaJ	-
ihfA	yiaK	+
ihfA	yiaL	+
ihfA	yiaM	+
ihfA	yiaN	+
ihfA	yiaO	+
ihfA	lyxK	+
ihfA	sgbH	+
ihfA	sgbU	+
lrp	micF	-
lrp	ilvX	-
lrp	fimA	+
lrp	fimC	+
lrp	fimD	+
lrp	fimF	+
lrp	fimG	+
lrp	fimH	+
lrp	gltB	+
lrp	gltD	+
lrp	ilvA	-
lrp	ilvD	-
lrp	ilvE	-
lrp	ilvM	-
lrp	kbl	+
lrp	livF	-
lrp	livG	-
lrp	livH	-
lrp	livJ	-
lrp	livK	-
lrp	livM	-
lrp	lrp	-
lrp	lysU	-
lrp	ompC	-
lrp	ompF	+
lrp	osmC	+-
lrp	sdaA	-
lrp	tdh	+
lrp	ilvL	-
lrp	osmY	-
lrp	gltF	+
lrp	fimI	+
lrp	yeiL	+
lrp	yojI	+
nsrR	wzzE	-
nsrR	ydbD	-
nsrR	yfhB	-
nsrR	tadA	-
nsrR	sufA	-
nsrR	rffE	-
nsrR	rffH	-
nsrR	rffC	-
nsrR	wzyE	-
