YBR182C	YAL022C
YBR182C	YBL001C
YBR182C	YBL037W
YBR182C	YBL111C
YBR182C	YBR057C
YBR182C	YBR182CA
YBR182C	YBR183W
YBR182C	YDR366C
YBR182C	YDR368W
YBR182C	YDR420W
YBR182C	YDR543C
YBR182C	YDR544C
YBR182C	YDR545W
YBR182C	YEL054C
YBR182C	YER074W
YBR182C	YER188CA
YBR182C	YER189W
YBR182C	YGL261C
YBR182C	YGR282C
YBR182C	YGR283C
YBR182C	YHR091C
YBR182C	YHR193C
YBR182C	YHR194W
YBR182C	YIL002WA
YBR182C	YIL133C
YBR182C	YIL174W
YBR182C	YIL175W
YBR182C	YIR020C
YBR182C	YJR044C
YBR182C	YKL163W
YBR182C	YKL164C
YBR182C	YKL186C
YBR182C	YKR105C
YBR182C	YKR106W
YBR182C	YLR162WA
YBR182C	YLR389C
YBR182C	YLR392C
YBR182C	YLR463C
YBR182C	YLR465C
YBR182C	YLR467W
YBR182C	YML111W
YBR182C	YML132W
YBR182C	YML133C
YBR182C	YMR013WA
YBR182C	YMR014W
YBR182C	YMR165C
YBR182C	YNL236W
YBR182C	YNL336W
YBR182C	YNL337W
YBR182C	YNL338W
YBR182C	YNL339C
YBR182C	YOR138C
YBR182C	YOR140W
YBR182C	YOR236W
YBR182C	YOR267C
YBR182C	YOR268C
YBR182C	YOR269W
YBR182C	YPL059W
YBR182C	YPL198W
YBR182C	YPL249CA
YBR182C	YPL251W
YBR182C	YPL253C
YBR297W	YAL022C
YBR297W	YAL062W
YBR297W	YBR204C
YBR297W	YBR205W
YBR297W	YBR206W
YBR297W	YBR230C
YBR297W	YBR298C
YBR297W	YCR105W
YBR297W	YCR107W
YBR297W	YDL173W
YBR297W	YDL174C
YBR297W	YDR052C
YBR297W	YDR276C
YBR297W	YER189W
YBR297W	YER190W
YBR297W	YFL066C
YBR297W	YFR017C
YBR297W	YGL227W
YBR297W	YHL028W
YBR297W	YHL029C
YBR297W	YIL100W
YBR297W	YIL101C
YBR297W	YJL067W
YBR297W	YJL068C
YBR297W	YJR044C
YBR297W	YLR100W
YBR297W	YLR397C
YBR297W	YLR439W
YBR297W	YMR135WA
YBR297W	YNL241C
YBR297W	YPL251W
YBR297W	YPL253C
YCL066W	STA1
YCL066W	STA2
YCL066W	STA3
YCL066W	YGL089C
YCL066W	YKL178C
YCL066W	YPL187W
YCL067C	YCL066W
YCL067C	YDR007W
YCL067C	YDR103W
YCL067C	YFL026W
YCL067C	YGL089C
YCL067C	YGR044C
YCL067C	YKL209C
YCL067C	YOR212W
YCL067C	YPL187W
YCR018C	YDR245W
YCR018C	YFR017C
YCR018C	YPL251W
YCR018C	YPL253C
YCR040W	YBL018C
YCR040W	YBR281C
YCR040W	YBR282W
YCR040W	YCR083W
YCR040W	YGL089C
YCR040W	YGL169W
YCR040W	YGL170C
YCR040W	YKL178C
YCR040W	YNL105W
YCR040W	YPL187W
YCR096C	YCR039C
YCR096C	YCR040W
YCR096C	YFL026W
YCR096C	YKL178C
YCR096C	YKL209C
YCR097W	STA1
YCR097W	STA2
YCR097W	STA3
YCR097W	YCL066W
YCR097W	YCR039C
YCR097W	YCR040W
YCR097W	YDR103W
YCR097W	YGR044C
YCR097W	YKL178C
