Aatf	Bak1
Aatf	Bax
Aatf	Bbc3
Aatf	Cdkn1a
Aatf	Tpt1
Aebp2	Jarid2
Aebp2	Snai2
Aes	Ihh
Alx4	Fgf10
Ankrd1	Myl2
Ankrd1	Nppa
Apbb1	Lrp1
Apbb1	Notch1
Apc	Ctnnb1
Apc	Spp1
Apc	Tcf4
Apex1	Blk
Apex1	Pax5
Apex1	Tlr4
Arid3a	Igh
Arid3b	Igh
Arid5b	Sox9
Arntl2	Thbd
Arx	Kdm5c
Arx	Shh
Atoh1	Barhl1
Barx2	Acta2
Barx2	L1cam
Barx2	Pax1
Bcl11a	Frzb
Bcl11b	Bcl2l1
Bcl11b	Gfi1
Bcl11b	Il10
Bcl11b	Notch1
Bcl11b	Runx3
Bcl11b	Zbtb7b
Bmi1	Cdk1
Bmi1	Cdkn1a
Bmi1	Cdkn2a
Bmi1	Dkk1
Bmi1	E4f1
Bmi1	Hmga2
Bmi1	Ikzf1
Bmi1	Pmaip1
Bmi1	Pten
Bmp4	Chst11
Brca2	Cdkn1a
Cbfa2t3	Epb42
Cbx6	Ccne1
Ccnd1	Cdkn2a
Cdx1	Ccl25
Cdx1	Cdx2
Cdx2	Ccl25
Cdx2	Cdh17
Cdx2	Cdx1
Cdx2	Cdx4
Cdx2	Heph
Cdx2	Kitl
Cdx2	Mgam
Cdx2	Shh
Cdx2	Sis
Cdx4	Hoxa9
Chd4	Cd4
Chd4	Id2
Chd7	Gli3
Chd7	Sox4
Cnot3	Zfx
Cnot7	Tob1
Cops5	Hand2
Creb3l3	Hamp
Creb3l3	Smurf1
Crebzf	Adipoq
Ctnnb1	Atoh1
Ctnnb1	Axin2
Ctnnb1	Bcl2l1
Ctnnb1	Bglap
Ctnnb1	Bglap2
Ctnnb1	Bmp4
Ctnnb1	Ccl7
Ctnnb1	Ccnd1
Ctnnb1	Ccne1
Ctnnb1	Cdh1
Ctnnb1	Cdx1
Ctnnb1	Cdx2
Ctnnb1	Cdx4
Ctnnb1	Ephb2
Ctnnb1	Fgf8
Ctnnb1	Fgfbp1
Ctnnb1	Vegfd
Ctnnb1	Foxj1
Ctnnb1	Gast
Ctnnb1	Gja1
Ctnnb1	Glul
Ctnnb1	Grem2
Ctnnb1	Ihh
Ctnnb1	Isl1
Ctnnb1	Lect2
Ctnnb1	Lef1
Ctnnb1	Mmp13
Ctnnb1	Mmp7
Ctnnb1	Myf5
Ctnnb1	Neurog1
Ctnnb1	Pdgfra
Ctnnb1	Pitx2
Ctnnb1	Rapsn
Ctnnb1	Runx2
Ctnnb1	Smc3
Ctnnb1	Tbx3
Ctnnb1	Tcf4
Ctnnb1	Twist1
Ctnnb1	Wisp1
Ctnnb1	Wnt1
Dach2	Myog
Ddit3	Bbc3
Ddit3	Nos3
Dlx1	Arx
Dlx2	Amelx
Dlx2	Arx
Dlx2	Dlx6
Dlx2	Foxj1
Dlx2	Nrp2
Dlx2	Pagr1a
Dlx3	Bglap
Dlx3	Dspp
Dlx3	Hsd3b6
Dlx3	Runx2
Dlx5	Alpl
Dlx5	Dspp
Dlx5	Gbx2
Dlx5	Ibsp
Dlx5	Igfbp3
Dlx5	Runx2
Dlx5	Sp7
