1	0
478	0
2	1
0	2
3	2
13	2
107	2
146	2
222	2
368	2
416	2
0	3
348	3
0	4
253	4
400	4
2	5
65	5
86	5
90	5
277	5
494	5
0	6
155	6
196	6
461	6
0	7
76	7
213	7
382	7
429	7
0	8
139	8
0	9
201	9
2	10
387	10
4	11
105	11
4	12
13	12
290	12
2	13
9	13
412	13
0	14
0	15
282	15
0	16
0	17
53	17
421	17
14	18
0	19
4	19
60	19
0	20
57	20
255	20
268	20
0	21
345	21
0	22
2	22
9	22
28	22
45	22
98	22
100	22
284	22
336	22
390	22
394	22
416	22
0	23
27	23
69	23
89	23
101	23
249	23
310	23
362	23
384	23
449	23
2	24
148	24
9	25
302	25
368	25
450	25
482	25
2	26
0	27
211	27
0	28
2	29
0	30
0	31
317	31
0	32
5	33
77	33
0	34
182	34
444	34
2	35
8	35
321	35
356	35
0	36
28	37
0	38
5	38
48	38
66	38
353	38
399	38
456	38
469	38
0	39
229	39
3	40
248	40
9	41
104	41
392	41
470	41
5	42
0	43
0	44
9	45
176	45
2	46
384	46
0	47
4	47
50	47
127	47
216	47
412	47
414	47
453	47
498	47
0	48
2	49
144	49
178	49
234	49
398	49
441	49
2	50
0	51
0	52
35	52
112	52
9	53
70	53
71	53
0	54
9	55
0	56
0	58
32	59
40	59
487	59
0	60
221	60
348	60
0	61
2	61
128	61
259	61
291	61
0	62
9	63
493	63
2	64
8	65
74	65
255	65
358	65
0	66
17	66
2	67
257	67
393	67
421	67
2	68
4	69
13	70
395	70
0	72
284	72
376	72
490	72
0	73
4	73
154	73
480	73
42	74
371	74
71	75
123	75
14	76
0	77
226	77
394	77
0	78
51	78
71	78
9	79
16	79
31	79
45	79
2	80
34	80
40	80
425	80
472	80
2	81
446	81
57	82
362	82
450	82
2	83
0	84
115	84
0	85
178	85
0	86
210	86
467	86
499	86
9	87
144	87
81	88
80	89
120	89
258	89
289	89
317	89
351	89
361	89
2	90
436	90
0	91
9	91
305	91
318	91
442	91
488	91
71	92
139	92
192	92
257	92
369	92
452	92
0	93
0	94
123	94
237	94
0	95
183	95
205	95
264	95
333	95
341	95
408	95
0	96
50	96
58	96
102	96
287	96
466	96
71	97
191	97
447	97
458	97
0	98
2	98
282	98
65	99
153	99
0	100
260	100
267	100
300	100
22	101
88	101
100	101
158	101
204	101
360	101
396	101
25	102
71	102
199	102
368	102
4	103
225	103
0	104
428	104
2	105
57	105
66	105
91	105
127	105
450	105
